emotion,text,content
0,娜四娜四,[]
0,一叶七刺,[]
1,看10楼哈哈,['哈哈']
0,你萨,[]
0,我石更了,[]
2,煞笔棒子,['煞笔棒子']
0,什么是小草,[]
2,傻给你看,['傻']
0,吹箫,[]
0,我是你姐,[]
0,倾听欢呼,[]
0,门,[]
0,糖浆吗,[]
0,改排必死,[]
0,何辉,[]
0,挤挤。。。,[]
0,像丐帮帮主,[]
1,爵爷真牛逼,['真牛逼']
0,印度品牌,[]
0,你护主。,[]
0,我是又,[]
2,多累啊,['累']
0,苏州？,[]
0,五天快的话,[]
0,哪国的啊,[]
0,7进7出,[]
1,够用了,['够用了']
0,这西瓜不红,[]
0,小孩躺枪,[]
0,自然之力,[]
0,早该出去,[]
0,修女可以的,[]
0,潘胤,[]
0,啥比赛啊,[]
1,开挂篮球,['开挂']
0,哪里啊？,[]
0,陆毅那版？,[]
2,巴西神锋弱,['弱']
0,目测20出头,[]
0,吹。。。,[]
2,烂啊,['烂']
0,才开始谈。,[]
0,三胖哥哥,[]
0,thisismystyle,[]
0,还真的来了,[]
0,我也选阿甘,[]
0,tvb剧情,[]
0,DK马一次出,[]
0,多少money？,[]
0,进过啊,[]
0,足球与围棋,[]
2,毕竟死得早,['死得早']
2,惨死吧,['惨死']
1,很甜的感觉,['很甜']
0,多莉,[]
0,今年吧,[]
0,这也能。。,[]
2,乌鸡之谈,['乌鸡之谈']
0,水系大法师,[]
0,克里斯穆林,[]
1,嗯，确实是,['确实是']
0,拉布拉卡！,[]
0,就一张纸,[]
0,38度烤鸟干,[]
0,石室人路过,[]
0,在干嘛呢？,[]
0,两个七号？,[]
0,移动营业厅,[]
1,略屌。。。,['略屌']
0,好像是这场,[]
0,比目鱼肌！,[]
0,你喜欢球玉,[]
0,我有微博,[]
0,菠萝社075,[]
0,让你查水表,[]
0,不是范吗,[]
0,背景动人,[]
0,可憐,[]
0,普宁,[]
0,8算输的少了,[]
0,BP种下的锅,[]
0,6兄弟会好看,[]
0,祖爷,[]
0,艹下线,[]
0,哪来的烟？,[]
0,老哥加油吧,[]
0,[DOGFACE],[]
0,那么22就行,[]
0,熬夜看？,[]
0,哦~在这停顿,[]
0,要去看！,[]
1,真有才,['真有才']
0,你猜我是谁,[]
0,@天外玄机,[]
0,98小贝,[]
0,别乱想,[]
2,广东菜恐怖,['恐怖']
0,后边那是啥,[]
0,点错人了,[]
0,好一个卧底,[]
1,太整齐,['太整齐']
1,关爱残疾人,['关爱']
0,10分钟,[]
1,踢球也棒,['棒']
1,费天王,['天王']
0,10.0的难度分,[]
0,转了,[]
0,你是医生？,[]
0,你女友啊,[]
0,30多岁,[]
0,吃瓜群众,[]
0,很近啊约吗,[]
0,伊布确实强,[]
0,冰球呢,[]
1,暴击满分,['满分']
0,还在刷啊,[]
0,来看大郎的,[]
0,我爱吃轮胎,[]
2,然后就毁了,['毁了']
0,本人纯男屌,[]
0,摄影大师啊,[]
0,那厂妹呢,[]
0,可爱的楼主,[]
0,消化。,[]
0,有谁能唱下,[]
0,在等……,[]
0,上照,[]
0,粪叉是啥车,[]
0,也会哭；,[]
0,灵异第6感,[]
2,楼主美狗,['美狗']
0,不懂……,[]
0,看明白了,[]
0,我不上,[]
0,你咋不下毒,[]
0,攒人品是吗,[]
0,景甜？,[]
0,女神老了,[]
2,柳岩不服,['不服']
0,哪里的万科,[]
0,我想是这样,[]
0,淘宝一堆。,[]
0,楼上@的啊,[]
0,把菊花洗净,[]
0,起来嗨,[]
0,大隋，杨吴,[]
0,打心理战啊,[]
0,厨子,[]
0,票房,[]
0,免签过来,[]
0,它是鸡鸡人,[]
0,有中国诶,[]
0,莫谦虚,[]
0,你好美哦,[]
0,一群不懂法,[]
0,好的坐等,[]
0,@冈本多绪,[]
0,哲,[]
0,摸摸…,[]
1,大兄弟牛,['牛']
2,再次打水漂,['打水漂']
0,这腕力！,[]
0,埃文斯飞腿,[]
0,我只算人,[]
1,4213稳如狗,['稳如狗']
2,@曼吧第二傻,['傻']
1,那我能笑醒,['笑']
0,强行舔一波,[]
0,现在干嘛,[]
2,你踏马骗人,['骗人']
0,要还的。。,[]
0,是特里斯坦,[]
1,你说的好,['说的好']
0,it吃青春饭,[]
0,上班呢？,[]
0,毕竟小二本,[]
0,姓李,[]
0,良辰,[]
0,这么嚣张,[]
0,松付,[]
0,想窝嘛,[]
0,呆贤,[]
0,2016年7月1号,[]
0,帝王浴,[]
0,这是巴西的,[]
2,sb老弟,['sb']
0,刘亦菲??,[]
0,胡鑫,[]
1,女神镇楼,['女神']
2,95年最可惜,['可惜']
0,相比上赛季,[]
0,我也如此,[]
0,。。啊疼,[]
0,潜水员一个,[]
0,你以后@我,[]
0,剑网二,[]
0,据说...,[]
2,又是两条鱼,['又是']
0,你先发,[]
0,希腊有神话,[]
0,啥原因,[]
0,1000能上不,[]
0,皮亚尼奇啊,[]
2,打脸3combo,['打脸']
0,活捉~,[]
2,汉奸没得洗,['汉奸']
0,那是包大人,[]
0,是天鹅海,[]
2,还是没守住,['没守住']
0,媒体说的,[]
2,太低了，，,['太低']
2,别太片面,['别太片面']
0,刚开学？,[]
0,我以为小贝,[]
2,华为不服,['不服']
0,好像交配,[]
2,坑神,['坑神']
2,别乱扯WG,['乱扯']
0,萧太后,[]
0,坐等iphone7,[]
2,求盗回来！,['盗']
0,恒沙树,[]
0,博主叫啥,[]
1,车灯不差呀,['不差呀']
0,60后,[]
2,呵呵QNMLGBD,['呵呵QNMLGBD']
2,10级了还水,['水']
0,支持艾林姐,[]
0,6位中场大将,[]
0,一样一样。,[]
0,以晴?,[]
0,过河八分,[]
0,啥大名,[]
0,拉马林并列,[]
0,新年快乐蛤,[]
0,那人1500,[]
0,麻虾，师奶,[]
0,青岛吧,[]
1,孤蛋英雄,['英雄']
0,十元,[]
0,什么镇,[]
0,北美的也行,[]
0,10钻240,[]
1,蝉联欧联？,['蝉联']
0,中秋回家,[]
0,必须要看的,[]
0,C罗也快了,[]
0,后面不是！,[]
0,你说多少？,[]
0,没怎么玩,[]
0,你会拼？,[]
0,层主还在否,[]
0,一样的感觉,[]
0,1.范冰冰,[]
0,胡军即视感,[]
0,什么言论？,[]
0,全都在？,[]
0,英国跑了,[]
2,千夫所指,['千夫所指']
0,那个努比亚,[]
0,老观念,[]
0,做手术去,[]
0,法号梦遗,[]
0,三角洲部队,[]
0,冰岛第二,[]
0,楼主男友,[]
0,鲁尼第二场,[]
1,好tm叼！,['好tm叼']
0,微电影,[]
0,楼主小心了,[]
0,又现本周末,[]
0,发呗，,[]
0,土鸡绿狗？,[]
0,我华东呀，,[]
0,1分钟2000m？,[]
1,我买德国胜,['胜']
0,虫上闹,[]
0,我是楼主,[]
0,这是茶市吧,[]
0,-@曼联,[]
1,好美的脚,['好美']
0,本贾尼,[]
0,别介呀,[]
0,没莉莉啥事,[]
0,凡凡呢,[]
2,吓傻了吧？,['吓傻']
0,肥秋多少斤,[]
0,区区几百万,[]
2,黄埔屌~~~,['屌']
0,庆祝型萌拉,[]
0,缺雄性激素,[]
2,勉勉强强5,['勉强']
0,更啊楼主,[]
0,韩国,[]
0,还我lpl,[]
0,炮二进四,[]
0,人之初,[]
0,不错,[]
0,特首呢？,[]
0,镇楼是？,[]
0,有点区别的,[]
2,俩雷剧。,['雷剧']
0,额外座位,[]
0,我能吃五个,[]
0,扎三扎哈,[]
0,youblackme,[]
0,格里宾,[]
0,光头吴克,[]
2,狗蜜好气啊,['好气']
0,打右后卫啊,[]
2,大一狗路过,['狗']
2,孔老二也吹,['吹']
0,灌汤包,[]
0,吃花生,[]
2,傻逼周立波,['傻逼']
0,像武藤兰,[]
0,3q矿工,[]
0,回忆？,[]
0,同不见了。,[]
0,束脚裤,[]
0,杨金水,[]
0,一生何求吗,[]
0,有点像孝敏,[]
0,中东更高,[]
1,蛮清爽的啊,['清爽']
0,不行的,[]
0,到哪里呢,[]
0,~~~剪发,[]
0,移民卡塔尔,[]
0,五星街,[]
0,表脸梦,[]
0,公公稳啊,[]
0,看民族,[]
0,引援力度！,[]
2,不积极,['不积极']
0,对你无语了,[]
0,我本命！,[]
0,啥体系？,[]
0,上社银池！,[]
0,不久,[]
2,你爹死妈？,['爹死妈']
0,官宣,[]
0,估计斯莫林,[]
0,洞藏青酒,[]
1,老哥你最稳,['稳']
0,回传？,[]
0,坚守哲学,[]
0,后街啊,[]
2,卖给鬼,['卖给鬼']
1,鞋子不错！,['不错']
0,会唱主题曲,[]
0,淼淼,[]
0,第三代密保,[]
0,紫婉,[]
0,还在？,[]
0,他不敢走,[]
2,不敢。,['不敢']
0,生日小点吧,[]
0,↓长传,[]
0,暴力，，，,[]
0,葫愚吕兄？,[]
1,实力分析,['实力']
0,在准备,[]
1,你是冠军,['冠军']
0,戒指呗,[]
0,不是这个号,[]
0,等你来哈哈,[]
0,有哪些啊,[]
0,林海峰,[]
0,接班利华尔,[]
0,发现一条狗,[]
0,奥运项目,[]
0,10年，,[]
1,好励志,['好励志']
0,为何惊讶,[]
2,数据都不懂,['不懂']
0,呲呲,[]
0,关系网,[]
2,完全靠蒙啊,['靠蒙']
1,天下第一,['天下第一']
2,孙子别停啊,['孙子']
1,有点兴奋…,['兴奋']
1,21楼好样的,['好样的']
0,讲下背景。,[]
2,智商为负,['智商为负']
0,喜欢哪点呢,[]
2,开太快,['开太快']
0,还招人不,[]
0,宁静撸初雪,[]
1,感谢毒奶,['感谢']
1,她全是神id,['神id']
0,今天,[]
2,好绕啊,['好绕']
0,去澳门吗,[]
1,副队是卡神,['卡神']
2,原来越垃圾,['垃圾']
0,中办主任呢,[]
1,良心产业,['良心产业']
0,中通不慢啊,[]
0,稳如自贡gong,[]
0,你哭了没,[]
1,很帅很可爱,"['很帅', '很可爱']"
0,彭城吧,[]
0,捞得过你？,[]
0,自己看比赛,[]
0,这真的假的,[]
0,最萌身高差,[]
0,没有踢球。,[]
0,打脸的来了,[]
0,踢球者？,[]
2,二手的而已,['二手的而已']
0,艾格文,[]
0,我头像！,[]
0,丽君,[]
0,@豌豆神了,[]
2,再看看天屎,['天屎']
2,2B青年,['2B']
0,自拍的巅峰,[]
0,正主来了,[]
0,哪里合格,[]
0,＠易中天,[]
0,加好了晚安,[]
1,好美。。。,['好美']
2,瘫痪boy,['瘫痪']
0,带头钓鱼,[]
0,嗯记起来了,[]
0,毕竟吧够多,[]
1,这货挺强的,['挺强']
2,关我叉事,['关我叉事']
1,超级,['超级']
0,肥成球了,[]
1,宇宙队可以,['可以']
0,人间不拆,[]
0,他是儿梦抬,[]
0,高斯？,[]
0,温如杰拉德,[]
0,冬天买也行,[]
0,2个，,[]
0,他们会利用,[]
2,大清亡了,['亡']
0,不能捏脸,[]
0,还撸了,[]
0,崔凤吉,[]
0,嗯哼目测C-,[]
0,借调的,[]
0,乔哈特呢,[]
0,旧唐书,[]
0,再加个温格,[]
0,20能打成38,[]
0,能摸,[]
0,我给你换,[]
0,动画没看过,[]
0,你不是司机,[]
0,说明德甲菜,[]
0,据说6500万欧,[]
0,卧底机器人,[]
0,休假,[]
0,@何艺,[]
2,心疼。,['心疼']
0,1西班牙呢,[]
0,什么配置？,[]
0,三德子上,[]
0,帝厉魔？？,[]
0,卢克肖.....,[]
0,小沈,[]
0,M是百万,[]
2,德脆儿,['德脆儿']
0,充气的吗？,[]
0,心理罪神作,[]
0,跳水过人,[]
0,不要前腰囖,[]
2,你不要装逼,['装逼']
0,好高好高,[]
0,@曼联蜘蛛侠,[]
0,你有机会啊,[]
2,很恶心啊,['恶心']
0,这楼我服了,[]
2,谁怕啊,['怕']
0,楼主有多高,[]
0,纱布阿诺杨,[]
0,冰封王座,[]
0,+1入了个qc20,[]
1,明明很帅,['帅']
0,北京你懂的,[]
0,巴斯腾,[]
0,肥秋去不,[]
0,不能写了,[]
2,好你个扣脚,['好你个扣脚']
0,加百度云啊,[]
0,在岸上可以,[]
0,发现大叔,[]
2,脑残！,['脑残']
0,阿迪专柜699,[]
0,发现重点,[]
0,给满分,[]
1,最爱用小鹿,['爱']
2,+1给咱丢人,['丢人']
0,战舰世界？,[]
1,对是诈胡。,['对']
0,刚刚下课,[]
0,啥背景,[]
0,目测第15级,[]
0,5820是啥？,[]
0,我是南阳滴,[]
1,稳如成交,['成交']
0,会开什么车,[]
0,这是老贝？,[]
0,刘雯,[]
0,live碉堡。,[]
2,疯了吧…,['疯了']
0,你还小不懂,[]
0,质量啊,[]
0,咋说,[]
0,6.7极限6.6,[]
0,广场舞教父,[]
0,4000万还不卖,[]
0,这个我给9.3,[]
0,今晚看体检,[]
0,哥才13级,[]
0,很少上而已,[]
0,故意的么,[]
1,稳如还不错,['不错']
2,脑残，,['脑残']
0,冷公公吉祥,[]
2,你太差了,['太差了']
2,清你妹,['你妹']
0,推理的,[]
0,评论更有趣,[]
0,有座位,[]
1,很有道理！,['有道理']
0,情怀,[]
2,全是键盘侠,['键盘侠']
2,你才傻鳖,['傻鳖']
0,家驹呢,[]
0,七冠王！,[]
0,十字型胸毛,[]
0,京均,[]
0,没有位置了,[]
0,白洁我老师,[]
0,怎么补啊,[]
0,冷成狗,[]
0,浦东,[]
0,唐宁2.0？,[]
2,没有小贝把,['没有']
0,500万拿走,[]
0,斯凯奇,[]
0,姓古力娜,[]
2,万恶的美帝,['万恶']
1,最爱看故事,['最爱']
0,微信号,[]
0,就他俩了。,[]
2,基恩不行,['不行']
0,12是888,[]
2,太肤浅了,['肤浅']
2,ID违法了,['违法']
0,小猫VS蜥蜴,[]
1,女神留名,['女神']
0,那用什么,[]
0,怎么不能用,[]
0,3分,[]
2,养老被嫌弃,['嫌弃']
2,有点低？,['有点低']
0,又是你被骂,[]
2,进球太少了,['少']
2,惊现文盲,['文盲']
0,河南是中心,[]
0,撸曹颖,[]
0,加动滑轮,[]
0,刚上飞机,[]
0,会给发证么,[]
0,还是念诗吧,[]
2,大修了,['大修了']
0,你太污,[]
2,浪费的多,['浪费']
0,刚下班那,[]
0,武士家的,[]
0,星球大战？,[]
0,胜负已分,[]
0,百里香,[]
0,……那4亿,[]
1,恭喜，,['恭喜']
0,占个位置,[]
0,湾B是哪里？,[]
1,喜欢布特纳,['喜欢']
1,好特么傲娇,['傲娇']
0,我新安的,[]
2,兹拉坦打脸,['打脸']
1,周三的更好,['更好']
2,瞎鸡吧排,['瞎鸡吧排']
0,什么梗……,[]
0,都不用上班,[]
0,会有小说的,[]
0,娜娜双冠王,[]
0,西北政法,[]
0,东热主题,[]
0,迷迭香,[]
2,还是钱不够,['不够']
0,求解高人,[]
1,漂亮,['漂亮']
0,凑,[]
1,特别的厉害,['特别的厉害']
0,富坚输钱没,[]
0,我也会,[]
0,考察斯通斯,[]
2,比我还傻,['傻']
0,蛋炒饭来吧,[]
2,崔吹白痴,['白痴']
0,亲了吗？,[]
0,哪个VPN？,[]
1,很有前途啊,['有前途']
0,买房子,[]
0,武汉站,[]
0,平了怎么算,[]
0,加倍,[]
0,没玩够呢,[]
0,钻石会员,[]
0,群号发我,[]
2,这脸肿的,['肿的']
0,2楼不谢,[]
0,toonaive,[]
0,送东西？,[]
2,国安乐死,['安乐死']
2,煞笔鳗鱼,['煞笔']
1,好ID///....,['好']
0,大圆航线吧,[]
0,保佑,[]
0,你果然看过,[]
0,并不是江苏,[]
0,2？,[]
2,怪鲁尼咯?,['怪']
0,不要买,[]
0,发现逼松了,[]
2,黑的低级,['低级']
0,有劳有得,[]
0,狄云,[]
0,888的对门,[]
0,儿子太多了,[]
2,强行洗地,['强行']
0,背单词？,[]
0,你也制杖,[]
0,楼主当心了,[]
0,LOL的,[]
0,我都13级了,[]
0,更喜欢小罗,[]
0,国际表情包,[]
2,傻逼活该,['傻逼 活该']
0,去施耐德吧,[]
0,中国的骄傲,[]
0,两兄弟?,[]
0,丑,[]
0,申花球迷,[]
0,赵薇嘛,[]
2,关我卵事？,['关我卵事']
0,痛风,[]
1,小名挺好,['挺好']
0,必须回个帖,[]
0,ineedadoctor,[]
0,跟他开房,[]
2,哭晕也不怨,['哭']
0,墙串子,[]
0,你开啥车,[]
0,你加啦,[]
0,右八,[]
0,圣徒比蒂,[]
1,确实女神,['女神']
0,说的话,[]
0,她看上你了,[]
0,协警有证？,[]
0,送走算了,[]
1,这个超赞,['超赞']
0,闭着眼,[]
2,心疼图雷,['心疼']
0,有没有后续,[]
0,德行,[]
0,三版呢？,[]
2,作死💊,['作死']
0,不给草,[]
0,必须你抬,[]
0,钟丽缇？,[]
0,我这是实话,[]
0,下载360,[]
2,去舔🐶屎吧,['舔屎']
0,接班里奥…,[]
1,0了稳稳的,['稳稳的']
0,没听过...,[]
2,违法唉,['违法']
1,好消息！,['好消息']
0,老司机哟,[]
0,97年的事情,[]
2,这是谋杀啊,['谋杀']
0,应该进得鸟,[]
0,弄个小的,[]
0,巴萨智能狗,[]
0,想起本泽猫,[]
0,德佩干儿子,[]
0,没音儿了。,[]
0,去年那部？,[]
2,太狠，,['太狠']
0,峰峰,[]
0,莫非开窍了,[]
0,你才没礼貌,[]
0,您是吧务么,[]
0,苹果8,[]
0,苏丹镑30,[]
0,哥！,[]
0,下面没有了,[]
0,市桥,[]
0,上港球迷啰,[]
0,J罗算了吧,[]
0,哪个民族？,[]
0,关系户,[]
2,我4+4都失败,['失败']
2,此贴乜坑,['坑']
0,吴萍枫,[]
1,辩护人满分,['满分']
0,求交往~~,[]
0,活捉广告,[]
0,挺beyond,[]
0,纳球王,[]
1,好孩子的家,['好孩子']
0,喔喔哦,[]
0,才87???,[]
0,200这样,[]
0,上电池的？,[]
1,moboplayer可以,['可以']
0,官方了？,[]
0,挣扎126,[]
0,明显奔驰,[]
0,先马克,[]
2,施琅是汉奸,['汉奸']
1,这段好棒,['棒']
0,扑救,[]
0,konami杯,[]
0,宁波,[]
0,吃饭,[]
0,多少钱抢的,[]
2,奴隶NMB脑残,['奴隶NMB脑残']
2,看图不仔细,['不仔细']
0,1，3，4，8,[]
0,先看看地图,[]
0,3个后卫入选,[]
0,老方没的黑,[]
0,夫妻,[]
0,PC是也！,[]
0,理由有吗,[]
0,大大抽！,[]
0,威廉，立博,[]
0,我培刚的,[]
0,受伤啊。,[]
0,求不艾特,[]
0,有意思啊,[]
0,张楚没死,[]
0,新思域么？,[]
0,买个老将吧,[]
0,蚊如自行车,[]
1,好球员，9分,['好球员']
0,咱没那技术,[]
0,都有谁啊,[]
0,宋公明大哥,[]
0,PSG马图伊迪,[]
1,大胸!,['大胸']
1,大神留蓝！,['大神']
1,丁青大爱,['大爱']
0,1000……,[]
0,没啥劲了,[]
0,6月25,[]
2,越踢越堕落,['堕落']
0,将坐中,[]
0,下赛季不少,[]
1,奶茶不错,['不错']
0,元哀,[]
1,期待下一部,['期待']
0,什么受,[]
0,简称春节…,[]
0,jeep呢？,[]
0,樱井步,[]
0,水饺晚安,[]
0,伦敦兄弟,[]
0,7号必须小贝,[]
0,折叠城市,[]
0,多活10年.....,[]
2,保险不行吗,['不行']
2,天屎换他,['天屎']
0,30几,[]
0,@唐伯虎,[]
0,人内金,[]
0,单说名字,[]
0,能算狼王,[]
2,故意杀人？,['故意']
0,发了快看,[]
2,GG就是跪了,['跪了']
0,必须进学校,[]
0,7号，Boris,[]
0,主要是影响,[]
1,大快人心了,['大快人心']
0,三大妈正版,[]
0,我告诉他的,[]
0,三肺的长相,[]
1,豪你好,['豪']
0,livephoto壁纸,[]
1,为何这么6,['这么6']
0,我愿意接盘,[]
0,球高,[]
0,你也起床了,[]
0,不止200w,[]
0,深圳笔架山,[]
0,云飞,[]
0,多情环,[]
0,大空翼?,[]
2,没胸是硬伤,"['没胸', '硬伤']"
1,娜么稳,['稳']
0,夏·纪芭缇,[]
0,希尔顿2046见,[]
0,李想呢,[]
0,弯弯,[]
0,赵盘？？,[]
0,魏东亭,[]
0,你好了解啊,[]
0,妈祖呢？,[]
0,修月车,[]
0,下鲁尼~,[]
0,ha李撕,[]
1,我洗干净了,['干净']
0,主角都挂了,[]
0,南华路过,[]
0,这谁听谁呀,[]
0,左舵车？,[]
0,奥地利的,[]
0,单簧管,[]
0,一笔舍维奇,[]
0,隔壁老王,[]
0,核变,[]
0,吃30个饼,[]
0,牛杂......,[]
1,小李子稳了,['稳']
0,我是大楼主,[]
0,不动。。。,[]
0,有图有真相,[]
0,8铁道游击队,[]
0,欧洲刘星,[]
0,小姐好白,[]
0,好困。。,[]
0,黄雅讯,[]
0,未必哦。,[]
0,1966年去看下,[]
0,站不稳,[]
2,这么夸张？,['夸张']
0,睡鼻,[]
0,嗯，是甘肃,[]
0,敢说队长,[]
0,三四反了,[]
2,真煞笔,['煞笔']
0,我就这样,[]
2,弱智黑,['弱智']
0,你试过,[]
0,准备卖TK了,[]
0,来加嘛,[]
0,妇联呀,[]
1,果断满分,['满分']
2,就是有病啊,['有病']
0,又再黑加尔,[]
0,去过巴萨,[]
0,小法的眼神,[]
2,泥马,['泥马']
0,哪个是三爷,[]
0,拍手型教练,[]
0,粮食涨价了,[]
0,你也想多了,[]
0,永远的王者,[]
0,你说滴对！,[]
0,戴宗...,[]
0,目测校友,[]
2,gun回去,['gun']
2,怒操那表,['怒操']
0,去吧。,[]
0,来我这里,[]
0,主要看赛程,[]
0,加一秒,[]
2,太骚,['太骚']
0,什么香,[]
0,贝克＋汉姆,[]
0,JJ大,[]
0,十年了！,[]
0,肛翻你,[]
1,100分牛逼,['牛逼']
0,成本低啊…,[]
0,楼下小黑的,[]
1,10号是大儒,['大儒']
0,哪有双胞胎,[]
0,碳酸饮料,[]
0,多少价位,[]
0,格里兹忙,[]
0,那是日元,[]
0,青年电影馆,[]
0,求解决办法,[]
0,不是天天吗,[]
2,写错,['写错']
2,妥妥伪球迷,['伪球迷']
0,38秒啥意思,[]
0,粉红色的心,[]
0,赛季报销,[]
0,建楼够用？,[]
0,69和135的,[]
0,微信不给,[]
1,好好学习吧,['好好学习']
0,自拍是反的,[]
0,上古卷轴五,[]
0,大造谣,[]
2,…这么叼,['叼']
0,看31楼。,[]
2,深夜自爆,['自爆']
0,很熟的台词,[]
2,那年好贱,['好贱']
1,颜值不错啊,['不错啊']
2,SB滚出曼吧,['SB滚']
0,信不信去求,[]
0,老总来了,[]
0,第一美腿,[]
0,6s也就4600,[]
0,挤挤，留名,[]
0,4月。,[]
1,这id6666,['666']
0,一小时飘过,[]
1,这么好的,['好']
1,好，哪区呀,['好']
0,==签名谁啊,[]
0,赵霁？,[]
0,楼主故意的,[]
0,衣服也长啊,[]
0,艾其奥系列,[]
2,要输不爆,['要输']
0,为何叼,[]
0,娜娜怎么了,[]
0,啥意思不懂,[]
0,放了其子女,[]
0,上海呢,[]
2,碧池！,['碧池']
0,Giggsy好听,[]
1,膜拜下,['膜拜']
0,凤姐欢迎你,[]
0,思域软文,[]
0,活摘层主,[]
0,小心爆炸,[]
2,250😂,['250']
0,我东升的,[]
0,不想喷人,[]
0,恨啥,[]
0,老干妈,[]
0,明白人,[]
0,郑智啊,[]
0,全天龙的啊,[]
0,有人出3k5,[]
0,出站查票啊,[]
0,像斯内德,[]
1,3分到手,['到手']
0,实力水贴,[]
1,成精了,['成精']
0,穿11号球衣,[]
2,630万嫌多,['嫌多']
0,单车王,[]
0,二次报价3001,[]
0,哪队？,[]
1,西凤酒好喝,['好喝']
2,骂他啊,['骂']
2,啊真惨,['真惨']
0,单赛季30球,[]
0,5块的好几个,[]
1,我看好你哦,['看好你']
1,当之无愧！,['当之无愧']
0,小了？,[]
0,不如买gla,[]
0,滨海新区啊,[]
1,梦弟不哭,['不哭']
0,得十万,[]
1,比娜娜更稳,['更稳']
0,音,[]
0,我才是正版,[]
1,好有哲理,['有哲理']
1,蛋丢，有才,['有才']
0,买凯恩,[]
0,华政？,[]
0,2号是谁,[]
0,直接传就行,[]
0,拉姆区域,[]
0,上海大学,[]
0,+1111111111,[]
0,毫无准备,[]
1,说得好,['说得好']
0,全金标,[]
0,几点下班啊,[]
0,兵临城下,[]
0,我在古田,[]
2,卧槽鸡鸡,['卧槽鸡鸡']
0,这个这么叼,[]
0,三天,[]
0,@贝利昂,[]
0,因为在中国,[]
0,阿莫斯走了,[]
0,老茂,[]
0,哪个学院的,[]
0,军校？,[]
1,说的棒！！,['棒']
0,还没结果,[]
0,哈哈哈乐死,[]
0,那是城管,[]
2,好像是没人,['没人']
0,嗨，瘦哥,[]
0,喜来登呀,[]
0,加钱上顺丰,[]
0,汉族,[]
2,死狗叫你吗,['死狗']
0,4/2表妹！！,[]
0,你大几了,[]
0,怎么样啊,[]
0,哪个贴啊,[]
0,李卤味,[]
0,哦你去过吗,[]
2,饭桶造孽,['造孽']
0,咱俩同岁,[]
0,我就把你,[]
2,药沙得疼！,['沙得疼']
0,江西老表,[]
0,像波球,[]
0,行，大哥好,[]
0,因为孙继海,[]
1,安德森爆之,['爆之']
0,很容易进去,[]
0,永久离线号,[]
0,感觉好矮啊,[]
0,竟然是活的,[]
0,哪里人,[]
0,微博ＩＤ,[]
0,吊射？,[]
0,6000w能来吗,[]
0,你几月,[]
2,好丑的衣服,['好丑']
0,敬礼敬礼,[]
0,n个发这个的,[]
0,丽江好吧,[]
2,快熬不住了,['熬不住']
0,换移动了,[]
1,默默点赞,['点赞']
0,嗯。,[]
0,CS实况魔兽,[]
0,书包这挤挤,[]
1,2代才最经典,['最经典']
0,id说明一切,[]
0,mai是啥意思,[]
0,稳如匡威,[]
2,90后不服,['不服']
0,反驳我啊,[]
0,我的500万呢,[]
0,妥妥的第四,[]
0,@许贤DTMLGB,[]
0,都好几年了,[]
0,李德胜,[]
0,成电,[]
1,正直？,['正直']
2,杰你妈杰队,['你妈']
0,楼主几区的?,[]
2,核敲诈啊,['敲诈']
1,扬长避短,['扬长避短']
0,贝拉拉比吧,[]
2,准备打脸,['打脸']
0,马蓉,[]
0,因为要围魏,[]
2,看的捉急,['捉急']
0,美女多啊。,[]
0,曼联的国王,[]
2,本泽马的错,['错']
1,我爱火锅,['爱']
0,@゛扑空了风,[]
0,抄的。,[]
0,就是的！,[]
0,借楼，鸡鸡,[]
0,我肯定完,[]
1,全能型,['全能型']
2,不会伤了吧,['伤']
2,闭嘴。,['闭嘴']
0,36楼,[]
0,来我大临沧,[]
0,他并没有,[]
0,芥末,[]
0,毕竟首都,[]
0,也被锤了,[]
0,卧底月,[]
2,好像木有,['木有']
2,孔二楞,['二楞']
1,好高兴。,['高兴']
0,加1万,[]
0,维迪奇无疑,[]
0,一年吧,[]
0,能轮到谁？,[]
0,约嘛掰比,[]
0,大水怪,[]
0,你买多少钱,[]
1,对啊好奇怪,['对啊']
0,克洛普视感,[]
0,10年一换,[]
0,泗阳老乡,[]
0,前天成的,[]
0,只有8500,[]
0,辣椒油,[]
0,什么小故事,[]
0,减肥！,[]
0,这坨,[]
1,不会差,['不会差']
0,看戏,[]
1,是非常好,['非常好']
0,不是啦,[]
0,入关是顺治,[]
2,胡歌还丑？,['丑']
0,卡神？,[]
0,但是更难看,[]
0,不是耶鲁吗,[]
1,欣慰,['欣慰']
0,1250拿走,[]
0,广州，长湴,[]
0,群氓,[]
0,女流玩过,[]
0,左右边位,[]
0,吴二蛋,[]
1,赞👍！,['赞']
0,买来回传吗,[]
0,退役,[]
0,完爆显智商,[]
0,姓朱。,[]
0,这层要火吗,[]
0,土豪用的,[]
1,这名字真好,['真好']
0,七圈,[]
0,罗指导,[]
0,火车司机,[]
1,。。。叼,['叼']
0,知道？,[]
0,偶尔自驾游,[]
1,果然资深,['资深']
0,也就那,[]
0,均价多少？,[]
0,图1车牌要么,[]
1,王吖,['王']
2,你这只骚猪,['骚猪']
1,可爱的桃子,['可爱']
1,还挺智能的,['智能']
0,神鬼魔法师,[]
0,没贴钢化膜,[]
0,碉堡~,[]
2,汪峰躺枪！,['躺枪']
0,不算多啊,[]
