emotion,text,content
0,莫害我兄弟,[]
2,莫密滚粗！,['滚粗']
0,莫少聪,[]
0,莫少聪好帅,[]
0,莫斯科子夜,[]
0,莫签的吧,[]
2,莫言不服,['不服']
0,莫谦虚,[]
0,莱万不在,[]
0,莱梦皇,[]
0,莱责成,[]
0,莲花山,[]
0,菊发又亮了,[]
0,菊花还在吗?,[]
1,菜包子好吃,['好吃']
0,菜馍,[]
2,菜鸟看不懂,['不懂']
0,菠萝社075,[]
0,菩萨保佑”,[]
0,萌化的长者,[]
0,萌拉领先,[]
0,萎兰,[]
0,萝莉,[]
0,萧何,[]
2,萨尼亚不服,['不服']
0,萨德是啥？,[]
2,萨米不服啊,['不服']
0,著名神棍,[]
0,著名粪坑,[]
0,葡萄牙黎明,[]
0,董存瑞,[]
0,董没前途啊,[]
0,葫愚吕兄？,[]
0,葫芦兄弟,[]
0,蒋公乱入,[]
0,蒋雯丽,[]
2,蒙恬不服,['不服']
0,蒲栗子,[]
0,蒿俊闵郑斌,[]
0,蓝灯,[]
0,蓝色那只么,[]
1,蓬蓬加油,['加油']
0,蔡依林？,[]
0,蔡宝健,[]
0,蔡旻佑,[]
0,蔡琳吗？,[]
0,蕾丝好啊,[]
0,薛之谦。。,[]
0,薛鞭,[]
0,薪薪护卫队,[]
0,薪薪既视感,[]
1,薪资高,['高']
0,藏头诗,[]
0,蘸个锤子,[]
2,虐菜大杀器,"['虐菜', '大杀器']"
2,蛀虫,['蛀虫']
0,蛋定,[]
0,蛋炒饭来吧,[]
0,蛋疼哥,[]
2,蛋碎了,['蛋碎']
1,蛮有道理,['有道理']
0,蛰不到的,[]
0,蜀黍大帅比,[]
0,蜂蜜路过,[]
0,蜜汁躲闪,[]
0,螺妹,[]
0,螺妹可以啊,[]
0,螺螺还不睡,[]
0,蟹堡王,[]
2,蠢的无奈,['无奈']
2,蠢贤,['蠢']
2,蠢货你好,['蠢货']
2,蠢逼,['蠢逼']
0,血崩,[]
2,血洗新手村,['血洗']
0,血流成河月,[]
0,血里掺着精,[]
0,行了行了,[]
0,行人撸,[]
0,行吧。。。,[]
0,行星饭！,[]
0,行李架,[]
1,行长好厉害,['厉害']
1,行长威武,['威武']
0,街舞速成班,[]
0,街长是谁,[]
0,衡水,[]
0,衣服也长啊,[]
0,补习,[]
2,补刀。。,['补刀']
0,补卡吧,[]
0,表兄弟啊,[]
0,表妹升降机,[]
0,表妹钱多,[]
0,表妹？,[]
1,表忠心,['忠心']
2,表情怪,['表情怪']
0,表示同意！,[]
0,被吹的,[]
2,被套路了吧,['套路']
2,被我拒绝了,['拒绝']
2,被爆菊,['爆菊']
2,被老爸体罚,['体罚']
0,被退回来的,[]
0,被驯服的象,[]
2,装你妈,['装你妈']
2,装你妹,['装你妹']
2,装尼玛啊装,['装尼玛']
2,装纯洁,['装纯洁']
2,装逼失败666,['装逼']
0,裘千仞,[]
1,裤子也不错,['不错']
0,裤衩,[]
1,西凤酒好喝,['好喝']
0,西南政法,[]
0,西方记者,[]
2,西瓜你妹啊,['你妹']
0,西甲吗,[]
0,西甲还没有,[]
0,西藏,[]
0,西西是谁,[]
0,西西迷？,[]
0,西门子,[]
0,要买,[]
0,要买先卖,[]
0,要便宜点的,[]
0,要八年了,[]
0,要出手么你,[]
1,要升级了？,['升级']
0,要大虾不,[]
0,要套球衣,[]
0,要摸摸吗,[]
1,要有信心嘛,['信心']
1,要有梦想,['梦想']
0,要来的节奏,[]
0,要泡几天？,[]
0,要火。。。,[]
1,要火了！,['火']
0,要的,[]
0,要的是未来,[]
0,要还的。。,[]
0,要连胜才行,[]
0,要钱啊…,[]
0,要钱的大哥,[]
0,要钱麽？,[]
0,要高赋税,[]
0,覆盖全国,[]
0,见过迈巴赫,[]
0,观音桥啊,[]
0,规矩我知道,[]
0,规矩补上,[]
0,视频在哪,[]
1,"觉得2,4好些",['好些']
0,角球那个？,[]
0,詹猩猩,[]
0,請@我,[]
1,警察蜀黍好,['好']
1,认真也挺好,['认真']
0,认真了！,[]
1,认真看帖,['认真']
0,认识,[]
0,认识嘛,[]
0,认识我？,[]
0,认识的,[]
0,认识路吗,[]
2,认错系列,['认错']
0,讨论个鸡巴,[]
0,让一球,[]
0,让他带二队,[]
0,让他气死了,[]
0,让位给鸭子,[]
0,让你对象买,[]
0,让大腿治他,[]
0,让德佩试试,[]
0,让梅西穿9号,[]
0,让给我吧~,[]
0,训练图,[]
0,记不住,[]
0,记得……,[]
0,记得…我怕,[]
0,记得戴套,[]
0,记得没有,[]
2,记忆错乱了,['错乱']
0,讲讲啥情况,[]
0,许志安,[]
0,许戈辉,[]
0,论坛习惯吧,[]
0,论整体实力,[]
1,评价不错,['不错']
1,评价高老哥,['评价高']
1,评论很精彩,['精彩']
0,评论更有趣,[]
2,词不对,['不对']
1,词巨棒！,['棒']
0,试一下刷新,[]
0,试试,[]
0,试试吧,[]
0,诛仙笑了,[]
0,话筒,[]
0,该代言阿迪,[]
0,该叫老法了,[]
2,该死的联队,['该死']
0,该长大了,[]
0,语嫣,[]
0,说一点干货,[]
0,说不来,[]
2,说你娃装怪,['装怪']
0,说出详情,[]
0,说反了吧,[]
0,说句话,[]
0,说得在理,[]
1,说得在理儿,['在理儿']
1,说得好1,['说得好']
1,说得是夺冠,['夺冠']
0,说恢复7-10天,[]
0,说明啥了,[]
1,说的大实话,['大实话']
1,说的很到位!,['到位']
0,说的是伊布,[]
1,说的棒！！,['棒']
0,说的话,[]
0,说的谁啊。,[]
0,说的谁？,[]
1,说的非常好,['非常好']
0,说虚岁,[]
0,说说呀,[]
0,说说容易啊,[]
0,说这么干啥,[]
2,说错了，p8,['错']
0,请下车先生,[]
0,请关注,[]
0,请卸妆,[]
0,请客,[]
0,请指示,[]
0,请看12楼,[]
0,诺森德,[]
0,读书,[]
0,读心神探,[]
0,课税是什么,[]
2,谁上谁sb,['sb']
2,谁也看不上,['看不上']
0,谁十六郎？,[]
0,谁啊这是？,[]
0,谁啊？？？,[]
0,谁想卖啦,[]
0,谁攻谁受？,[]
0,谁敢吃,[]
0,谁明浪子心,[]
0,谁是老大？,[]
0,谁是老板？,[]
0,谁更低？,[]
0,谁续约?,[]
0,谁说假球了,[]
0,谁说的50？,[]
0,谁赢,[]
0,谁进的？,[]
0,谁逆行,[]
2,谁造的遥,['造的遥']
1,谁都希望,['希望']
0,调皮,[]
0,调闹钟,[]
0,谈什么,[]
0,谈笑风声,[]
0,谋杀啊,[]
0,谍中谍4,[]
0,谢你什么,[]
0,谢天华,[]
1,谢谢,['谢谢']
1,谢谢小哥,['谢谢']
1,谢谢指点,['谢谢']
1,谢谢认可。,['谢谢认可']
1,谢谢赞美~,['谢谢赞美']
2,谣言也信...,['谣言']
2,谣言而已,['谣言']
0,谨记了,[]
0,谭校长,[]
2,豆公息怒,['息怒']
2,豆公想多了,['想多了']
0,豆浆机！,[]
0,象棋有鸡鸡,[]
0,象界的球王,[]
1,豪得不行…,['豪']
0,豪无悬念,[]
0,貌似取消了,[]
0,貌似外资,[]
0,貌似就是你,[]
0,貌似是真的,[]
2,贝壳算了,['算了']
0,贝尔。。,[]
0,贝尔不会走,[]
0,贝拉尔迪吗,[]
2,负分水货,['负分']
0,负无尽,[]
0,负责研究？,[]
1,财神啊,['财神']
0,贤叔,[]
0,贤和庄,[]
0,贤妹头像,[]
0,贤妹早啊,[]
1,贤者,['贤者']
0,质量啊,[]
0,贩卖利物浦,[]
1,贴心,['贴心']
1,费天王,['天王']
1,费天王！,['天王']
0,费流量吗？,[]
0,费爷？,[]
0,贾队长，,[]
0,贾青,[]
0,资州,[]
2,赔偿约翰,['赔偿']
0,赔率又降了,[]
0,赛前吧,[]
0,赛季结束,[]
0,赛风免费的,[]
0,赞助商啊,[]
0,赞楼主么？,[]
1,赞，哈哈,['赞']
1,赞👍！,['赞']
0,赢过吗？,[]
1,赢过恒大,['赢过']
0,赢过法国吧,[]
0,赤水,[]
0,赫迪拉,[]
1,走心又走肾,['走心']
0,走的快递？,[]
2,走调皮卡鸭,['走调']
0,走还是留啊,[]
0,赵三元,[]
0,赵丽蓉,[]
0,赵丽颖,[]
0,赵家老三,[]
0,赵志敬,[]
0,赵惟依,[]
0,赵老师……,[]
0,赵蕊蕊,[]
0,赵霁？,[]
0,赶上了,[]
0,赶你去美帝,[]
0,赶紧去买切,[]
0,赶紧叫阿姨,[]
0,赶紧来@馬内,[]
0,赶紧滚蛋吧,[]
0,赶紧睡觉去,[]
0,起早身体好,[]
1,起碼安全,['安全']
2,起诉,['起诉']
0,超凡接近,[]
0,超喜欢鼬,[]
1,超感动,['感动']
1,超正,['超正']
1,超级帅,['帅']
2,超级烂片啊,['烂片']
0,超跑。。。,[]
0,超过40,[]
0,超过了吧,[]
2,越多越悲哀,['悲哀']
2,越来越焦躁,['焦躁']
0,越画越画,[]
0,越老越像,[]
2,越踢越堕落,['堕落']
0,足控压力大,[]
0,足球与围棋,[]
0,足球学校,[]
0,足球游戏？,[]
0,跑多久了？,[]
0,跑这来了,[]
2,跑题了,['跑题']
1,距离产生美,['美']
0,跟fm太像了,[]
0,跟他开房,[]
0,跟我厂叫板,[]
2,跟踪狂,['跟踪狂']
2,跟风狗也多,['跟风狗']
0,跟马塔同岁,[]
0,跳一个,[]
0,跳霹雳舞的,[]
0,踢中前卫,[]
1,踢得不错啊,['不错']
0,踢球者？,[]
1,踢的不错7分,['不错']
0,踢阿根廷,[]
0,踩气球+1,[]
0,身体力行,[]
0,身高,[]
0,躺着,[]
0,躺着挣钱,[]
0,车上放瓶水,[]
0,车内异味大,[]
0,车牌…,[]
0,车王塞纳,[]
0,转了,[]
0,转口味了,[]
0,转哪里,[]
0,转型转晚了,[]
0,转弯,[]
0,转弯不看车,[]
0,转播呢,[]
0,转移可以啊,[]
0,轮不到吧,[]
0,软盘,[]
0,轻抚楼主,[]
0,辅助好上分,[]
0,输了也没啥,[]
0,辜鸿铭吧,[]
0,辣手神探,[]
0,辣条贵了,[]
0,辣酱老哥,[]
0,辣鸡橙,[]
0,辰巳,[]
0,边喝边更啊,[]
1,边锋最重要,['重要']
0,达哥,[]
2,达州屌丝,['屌丝']
0,迅播,[]
0,过了，哥们,[]
0,过保没？,[]
0,过河八分,[]
2,运气不好啊,['运气不好']
1,运算得不错,['不错']
0,运输大队长,[]
2,还一直恶心,['恶心']
0,还不如加二,[]
0,还不算晚吧,[]
0,还会花钱啊,[]
2,还偷东西,['偷东西']
1,还可以吧,['还可以']
0,还在犹豫,[]
0,还在？,[]
1,还好侦破了,['还好']
0,还好是红魔,[]
1,还好没说,['还好']
1,还好还好,['还好']
0,还少了？,[]
2,还差9球,['差']
0,还差一个吗,[]
0,还差三个,[]
1,还很虎很彪,['很彪']
0,还得靠卧底,[]
2,还怪我咯,['怪我']
0,还想看？,[]
2,还想装b,['装b']
0,还我拉斐尔,[]
0,还招人吗,[]
1,还挺智能的,['智能']
0,还收人不？,[]
0,还是180啊,[]
0,还是1：3...,[]
1,还是360好,['好']
0,还是7500,[]
0,还是不知道,[]
0,还是允儿,[]
0,还是忘不了,[]
0,还是我,[]
1,还是期待肖,['期待']
2,还是矮,['矮']
2,还是稍假,['假']
0,还是红魔,[]
0,还是要减的,[]
0,还是詹姆斯,[]
2,还是那么衰,['衰']
2,还是钱不够,['不够']
0,还是香草,[]
0,还有567呢,[]
0,还有AZ,[]
0,还有exo,[]
0,还有个关索,[]
0,还有个叫舜,[]
0,还有个降级,[]
0,还有个骆驼,[]
0,还有二蛋,[]
0,还有你在,[]
0,还有几天吗,[]
0,还有套图啊,[]
0,还有女友啊,[]
0,还有好多呢,[]
0,还有如新,[]
0,还有干豆腐,[]
0,还有时间吗,[]
0,还有智商？,[]
0,还有曼城哦,[]
0,还有欧冠…,[]
0,还有武艺,[]
0,还有法国,[]
0,还有海因策,[]
0,还有漫画啊,[]
0,还有点,[]
0,还有苏牙,[]
2,还有菊花残,['残']
0,还有貂蝉,[]
0,还有途锐呀,[]
0,还有锦涛啊,[]
0,还有门萨,[]
0,还正义论呢,[]
0,还没到30呢,[]
0,还没完,[]
0,还没完结？,[]
0,还没开,[]
0,还没有啊！,[]
2,还没期待ing,['没期待']
0,还没结束呢,[]
2,还激凸了,['激凸']
0,还炒？,[]
0,还用想？,[]
0,还用选吗,[]
0,还真买不来,[]
0,还真是。。,[]
0,还真有...,[]
0,还真没看,[]
1,还算可爱吧,['可爱']
0,还粗,[]
0,还能代表我.,[]
0,还能加人吗,[]
2,还能吹一波?,['吹一波']
0,还能改不,[]
0,还能演电影,[]
0,还行吧！,[]
2,还被迫,['被迫']
0,还要吗,[]
0,还要咋样？,[]
0,还要笑着喊,[]
0,还送一个,[]
0,还送卤蛋呢,[]
0,这2都走？,[]
0,这6,[]
2,这id假的啊,['假']
1,这j8忒大,['忒大']
1,这不叫强吗,['强']
0,这不是二吗,[]
0,这不让停车,[]
2,这个不全,['不全']
0,这个不知道,[]
0,这个别回来!,[]
0,这个叫啥？,[]
0,这个可以看,[]
0,这个合理啊,[]
1,这个命大,['命大']
2,这个够老了,['老了']
1,这个大赞,['大赞']
2,这个太2了,['太2']
1,这个太6,['太6']
1,这个太逗了,['太逗']
1,这个好做,['好做']
1,这个好喜欢,['喜欢']
1,这个好美,['好美']
0,这个应该前5,[]
1,这个强推啊,['强推']
0,这个忘了,[]
0,这个懂法,[]
0,这个我吃过,[]
0,这个我给9.3,[]
0,这个扯,[]
1,这个挺好,['挺好']
2,这个放慢了,['放慢了']
1,这个放第一,['第一']
1,这个故事好,['好']
0,这个是啥,[]
0,这个是回忆,[]
0,这个是墨子,[]
0,这个是特例,[]
1,这个最有名,['最有名']
1,这个有潜力,['有潜力']
0,这个有？,[]
1,这个欢乐,['欢乐']
0,这个没听过,[]
0,这个没戏,[]
0,这个没钱,[]
0,这个玩得多,[]
0,这个看了，,[]
1,这个真丑,['丑']
2,这个真低了,['真低了']
0,这个真可以,[]
1,这个真好看,['好看']
1,这个真的帅,['帅']
1,这个真高了,['真高']
0,这个签名图,[]
0,这个算了,[]
0,这个算吗！,[]
0,这个能挖下,[]
0,这个该买。,[]
1,这个超神了,['超神']
1,这个超赞,['超赞']
1,这个还挺好,['挺好']
0,这个还真没,[]
0,这个都不背,[]
1,这个配图好,['好']
1,这个领先,['领先']
0,这中场.......,[]
0,这么像穆雷,[]
2,这么坑,['坑']
1,这么大啊…,['大']
1,这么大！,['大']
2,这么夸张,['夸张']
1,这么好的,['好']
1,这么强大,['强大']
2,这么快伤了,['伤了']
1,这么牛逼?,['牛逼']
1,这么绅士,['绅士']
1,这么靠谱,['靠谱']
0,这么频繁？,[]
2,这么麻烦啊,['麻烦']
2,这也太忙了,['忙']
0,这也是主队,[]
1,这也算美女,['美女']
0,这也能10级,[]
0,这也能。。,[]
0,这也能比。,[]
0,这也行？,[]
2,这也躺枪,['躺枪']
2,这也黑。,['这也黑']
2,这事怪你了,['怪你']
0,这人是谁？,[]
0,这什么地方,[]
0,这什么拼法,[]
0,这什么舞,[]
0,这位就是,[]
2,这你也搞事,['搞事']
0,这你都懂,[]
0,这你都知道,[]
1,这俩太猛了,['猛']
2,这俩真不行,['真不行']
2,这傻B名字,['傻B']
2,这傻逼神棍,['傻逼\xa0神棍']
0,这儿有位置,[]
1,这功夫了得,['了得']
0,这只是鹿吧,[]
2,这叫失败？,['失败']
1,这叫性感,['性感']
1,这叫成功？,['成功']
1,这叫攒人品,['攒人品']
0,这呢,[]
0,这啥类型,[]
0,这回不撸了,[]
0,这图max,[]
1,这图太经典,['太经典']
0,这图看人品,[]
1,这图真心吊,['真心吊']
1,这场最稳,['最稳']
0,这坟....,[]
0,这坟。。,[]
0,这坨,[]
2,这太无赖了,['无赖']
0,这套哪买的,[]
2,这套路,['套路']
1,这妞好爽,['好爽']
0,这妹纸谁阿,[]
0,这姿势,[]
0,这小包,[]
1,这就叫幸福,['幸福']
0,这就叫技术,[]
0,这就是现实,[]
0,这就没了？,[]
2,这就犯法了,['犯法']
1,这层6的不行,['6的不行']
2,这层你太丑,['太丑']
1,这层太6,['太6']
1,这层太6了,['太6']
0,这层没人,[]
1,这层真6666,['真6666']
0,这层笑鸟,[]
1,这帅,['帅']
0,这平均分,[]
0,这庆祝方式,[]
2,这张丑到爆,['丑到爆']
0,这张是04.4.26,[]
1,这张自拍好,['好']
2,这强行黑的,['强行黑']
0,这很荷兰,[]
0,这得剥皮,[]
0,这怎么测的,[]
0,这我知道。,[]
0,这才是2楼,[]
1,这才是美,['美']
0,这才能排12,[]
0,这技术,[]
1,这把我喜欢,['喜欢']
1,这招也不错,['也不错']
0,这效率,[]
1,这数学满分,['满分']
1,这方法靠谱,['靠谱']
0,这是2,[]
0,这是40亿了,[]
0,这是9527,[]
0,这是NX……,[]
0,这是p的吧,[]
0,这是两个字,[]
0,这是两码事~,[]
0,这是个马桶,[]
0,这是你嘛,[]
0,这是哪是啥,[]
0,这是哪期?,[]
0,这是哪的啊,[]
0,这是哪部剧,[]
0,这是哪里,[]
0,这是啥啊？,[]
0,这是啥意思,[]
0,这是国语？,[]
0,这是在干吗,[]
0,这是女足？,[]
1,这是好事。,['好事']
0,这是工体,[]
0,这是总厂,[]
0,这是扣肉？,[]
0,这是招鬼的,[]
0,这是曹真,[]
0,这是机器人,[]
0,这是泰国人,[]
0,这是激波。,[]
0,这是熊乃瑾,[]
0,这是真的--,[]
0,这是瞎哨,[]
0,这是童车啊,[]
0,这是萨尼亚,[]
0,这是表白么,[]
0,这是谁哟,[]
2,这是谋杀啊,['谋杀']
0,这是金宝？,[]
0,这是队长吧,[]
0,这是音爆吗,[]
2,这是高级黑?,['高级黑']
0,这是高顺？,[]
0,这楼,[]
1,这楼不错啊,['不错啊']
1,这楼太稳了,['太稳了']
1,这楼好,['好']
0,这楼我+10086,[]
0,这楼挤挤,[]
1,这楼要火啊,['要火啊']
0,这次掉了,[]
1,这段很酷,['很酷']
1,这比喻到位,['比喻到位']
1,这比喻形象,['比喻形象']
1,这氛围不错,['氛围不错']
0,这没必要,[]
0,这波不亏吧,[]
0,这洞高啊！,[]
1,这点很认同!,['很认同']
0,这特么谁？,[]
1,这玩意无价,['无价']
1,这球印象深,['印象深']
1,这球员不错,['不错']
1,这球漂亮,['漂亮']
0,这理由...,[]
1,这理论我服,['服']
0,这眉毛,[]
0,这真的假的,[]
1,这种才够爽,['够爽']
2,这种真丑,['真丑']
0,这穿着,[]
0,这签名谁,[]
0,这算黑吗,[]
0,这素质,[]
2,这紫够臭！,['够臭']
0,这肉。。。,[]
0,这能吃吗，,[]
0,这脸打的,[]
2,这脸肿的,['肿的']
0,这腕力！,[]
0,这腿够撸,[]
0,这臀部,[]
1,这表情不错,['不错']
0,这装啥逼了,[]
0,这认证,[]
0,这论坛我有,[]
0,这谁丫！,[]
0,这谁咧？,[]
0,这谁排的,[]
0,这货可以啊,[]
2,这货退步了,['退步']
0,这贴的智商,[]
2,这赛季危险,['危险']
0,这身材！！,[]
0,这车号,[]
0,这还一般？,[]
0,这还前排,[]
0,这还想活？,[]
1,这部不错，,['不错']
0,这部也是,[]
1,这部好,['好']
1,这部经典,['经典']
1,这部经典！,['经典']
0,这都两年了,[]
2,这都低智商,['低智商']
0,这配图…,[]
1,这钩真直,['真直']
1,这钱花的值,['花的值']
0,这需要说？,[]
0,进不了前3？,[]
0,进不去啊,[]
0,进化了这b,[]
0,进口有没有,[]
0,进来挤挤,[]
0,进球的是谁,[]
0,进过啊,[]
0,违约金,[]
0,连接？,[]
0,连横,[]
0,连清人,[]
0,连着俩帖子,[]
0,迟了点吧,[]
0,迟早变吧务,[]
0,迟早的事,[]
0,迪什么？,[]
0,迪布尼是谁,[]
0,迪跑跑？,[]
0,迪马是白人,[]
2,迫害妄想症,['妄想']
0,迷航粉来了,[]
0,迷魂记,[]
0,追了吗,[]
0,退位让贤,[]
0,退役,[]
0,退役了吧,[]
0,退役了没有,[]
0,退款？,[]
2,退步,['退步']
0,退退退,[]
0,送一巴掌,[]
0,送东西？,[]
0,送他们英冠,[]
0,送你吗比,[]
0,送套内衣。,[]
0,送礼！,[]
0,送走算了,[]
2,逃課月,['逃課']
0,选哪个？,[]
2,选择困难症,['选择困难症']
2,选择性无视,['无视']
0,透明的吗？,[]
0,這是西索科,[]
0,通尼克里夫,[]
0,通用别克,[]
0,通臂拳,[]
2,速度不行,['速度不行']
0,速度啊,[]
2,速度真的慢,['真的慢']
0,速腾级别,[]
2,造反啦,['造反']
0,逻辑合格！,[]
0,逼两拳。,[]
2,逼疯了,['逼疯']
0,遗传他妈妈,[]
2,遛楼主,['遛楼主']
0,遮天,[]
0,避晕药,[]
0,還差500,[]
0,還真是,[]
2,邓亚萍不服,['不服']
0,邓普西,[]
0,邓稼先,[]
0,邢捕快,[]
0,那3爷呢？,[]
0,那一块？,[]
0,那不一定。,[]
0,那不是我,[]
0,那不行了，,[]
0,那个什么娜,[]
0,那个努比亚,[]
0,那个城市？,[]
2,那个来钱慢,['来钱慢']
0,那个球进了,[]
0,那个队的？,[]
0,那么爱,[]
0,那买啥?,[]
0,那人呢,[]
0,那他在哪？,[]
0,那你别管,[]
0,那你快去买,[]
2,那你放弃吧,['放弃']
0,那你说说吧,[]
0,那你说说看,[]
0,那你还说,[]
2,那关我毛事,['关我毛事']
0,那刀呢,[]
0,那厂妹呢,[]
0,那叫变性人,[]
0,那叫进口车,[]
1,那周超感人,['感人']
0,那场我看了,[]
1,那场最佳,['最佳']
0,那大罗呢,[]
2,那太过了吧,['太过了']
0,那字念什么,[]
0,那小胖完了,[]
0,那就2次,[]
0,那就。。。,[]
0,那就不必了,[]
0,那就不要她,[]
0,那就两发,[]
2,那就以傻逼,['傻逼']
2,那就偷税么,['偷税']
1,那就养好,['养好']
0,那就安胖子,[]
0,那就慢慢来,[]
0,那就憋说话,[]
0,那就换两个,[]
0,那就给我吧,[]
0,那就行,[]
0,那就行啦,[]
0,那干嘛？,[]
0,那年14,[]
0,那当我没说,[]
0,那得打官司,[]
0,那必须会,[]
0,那怎么亲,[]
0,那怎么看啊,[]
0,那我付款了,[]
0,那我去看看,[]
0,那我就易了,[]
0,那才有收视,[]
1,那挺好啊,['挺好']
0,那是五月？,[]
0,那是他妈,[]
2,那是低仿id,['低仿']
0,那是全季通,[]
0,那是城管,[]
0,那是太子爷,[]
0,那是帕克吧,[]
0,那是当然,[]
0,那是掌法,[]
0,那是日元,[]
1,那是最好,['最好']
0,那是木桶,[]
0,那是杨利伟,[]
0,那是沈括,[]
0,那是白话版,[]
0,那是科健,[]
0,那是纽卡,[]
0,那是苍老师,[]
0,那是谁放的,[]
0,那楼没了,[]
0,那款茶香的,[]
0,那爪什么鬼,[]
0,那用什么,[]
0,那用啥？,[]
1,那画面太美,['太美']
0,那看毛,[]
0,那範加爾呢,[]
0,那肿么办？,[]
0,那该咋整？,[]
2,那边太埋汰,['太埋汰']
1,那还可以嘛,['还可以']
0,那选D,[]
0,那陪你到17,[]
0,那随你喽,[]
0,那随便喽,[]
0,那需大补,[]
0,邱淑贞赛高,[]
2,邹市明不服,['不服']
0,郑智化,[]
0,郑智啊,[]
0,郑治并不是,[]
0,郝邵文呢,[]
0,部落招人,[]
0,郫县小几圈,[]
0,郭兰英,[]
0,郭德纲？,[]
0,郭敬明天见,[]
0,郭晓冬吧,[]
0,郭达头硬~,[]
0,都27了。。,[]
0,都31了,[]
0,都不用上班,[]
2,都不认可,['不认可']
2,都丑,['丑']
0,都丰,[]
2,都会被用废,['废']
0,都可以散了,[]
0,都听过,[]
2,都好丑,['好丑']
0,都得努力,[]
0,都忘了毛么,[]
0,都快一年了,[]
2,都怪他妈,['怪他妈']
2,都怪我同学,['怪我同学']
2,都怪温老四,['都怪']
2,都打吐了,['打吐了']
2,都是些烂片,['烂片']
0,都是分头,[]
2,都是巴狗,['巴狗']
0,都是幻觉,[]
0,都是搜答案,[]
0,都是晶状体,[]
0,都是机器人,[]
0,都是李荣浩,[]
0,都是林允儿,[]
0,都有关系,[]
0,都有谁啊,[]
0,都有责任,[]
0,都来我魔吧~,[]
0,都没出生呢,[]
0,都没想错,[]
0,都没有图,[]
0,都灵故事会,[]
1,都爽,['爽']
0,都特么是泪,[]
0,都用不着,[]
0,都给我,[]
2,都被@烦了,['烦了']
0,配合肠胃,[]
0,配合隔壁贴,[]
2,配错图,['配错图']
1,酥糖欢迎你,['欢迎']
0,酱油鸡,[]
0,酸…,[]
0,酿豆腐,[]
0,酿豆腐?,[]
0,醒醒。,[]
0,里奥！,[]
0,里戈贝特宋,[]
0,里皮有话说,[]
0,里面有律师,[]
0,重出江湖了,[]
0,重回？？？,[]
0,重复,[]
1,重庆尤其差,['尤其差']
0,重庆是山城,[]
2,重建真难,['真难']
2,重心不稳,['不稳']
0,重点是没钱,[]
0,野子？,[]
0,野战,[]
0,野草莓,[]
0,野马,[]
2,金价跌了,['跌了']
2,金六福上头,['上头']
0,金刚狼前传,[]
0,金卡,[]
0,金属,[]
0,金庸OL,[]
0,金庸群侠传,[]
0,金球……,[]
0,金球作证,[]
0,金球拿不到,[]
0,金瓶梅呗,[]
0,金蛇郎君…,[]
0,金超,[]
0,金道？,[]
0,金针菇啊,[]
0,金银,[]
0,钓了好多鱼,[]
0,钓黄狗,[]
0,钢巴,[]
0,钻孔四五年,[]
0,钻戒吧,[]
0,铁杆,[]
1,铁汉,['铁汉']
0,铲翻他,[]
0,银家是女生,[]
0,银河是啥,[]
1,银记最好,['最好']
0,锁服不锁区,[]
0,锅一米四,[]
0,锅盖呢,[]
0,锅锋,[]
0,锋卫摇摆人,[]
1,锐志太老了,['太老了']
0,错觉吗？,[]
0,锤子是谁,[]
2,键盘侠太多,['键盘侠']
0,镇楼图吗,[]
0,镇楼图是你,[]
0,镇楼图？,[]
0,镇楼怎样啊,[]
0,镇楼是？,[]
0,镜头,[]
1,长命百岁,['长命百岁']
0,长城？,[]
0,长安,[]
0,长得像向左,[]
0,长得如何？,[]
1,长得漂亮型,['漂亮']
2,长得真丑,['真丑']
0,长江大学,[]
0,长江大桥~~,[]
0,长沙铁道,[]
1,长生不老,['长生不老']
0,长的一样么,[]
2,长的丑吧,['丑']
0,长的像小猪,[]
1,长的好萌,['好萌']
0,长者之哈,[]
1,长长见识呗,['长见识']
0,长颈鹿宫,[]
0,闊以,[]
0,门卫可以的,[]
0,门将也是,[]
0,门将穿的,[]
0,门把手,[]
1,闪避满分,['满分']
0,闪闪有话说,[]
2,闭嘴。,['闭嘴']
1,闭月羞花,['闭月羞花']
0,问于老师,[]
0,问德尚,[]
0,问登巴巴,[]
0,问的是楼主,[]
0,问老人家,[]
0,问门德斯。,[]
0,闲鱼的,[]
2,闷,['闷']
2,闷骚，，，,['闷骚']
0,闹着玩,[]
0,闺蜜,[]
0,闻过没尝过,[]
0,阔以玩30天,[]
0,阔以阔以,[]
0,队史看奖？,[]
0,队员cba,[]
0,队长实况像,[]
1,队长第一,['第一']
1,防守不错啊,['不错啊']
0,防守后腰?,[]
0,阳春仔路过,[]
1,阴毛很有型,['有型']
2,阴气太重,['阴气太重']
0,阿4娜,[]
0,阿m,[]
0,阿~武艺~,[]
0,阿什利杨,[]
0,阿兹卡班+1,[]
0,阿吧的啊,[]
0,阿噢,[]
0,阿圭罗,[]
0,阿尔蒂多尔,[]
0,阿尔迪多尔,[]
0,阿布扎比,[]
2,阿布生气了,['生气']
0,阿德里亚诺,[]
0,阿德金斯，,[]
0,阿扎尔？,[]
0,阿根廷帮,[]
2,阿森纳好惨,['好惨']
0,阿特兹17w,[]
0,阿瓦山寨,[]
2,阿粉不服,['不服']
0,阿紫,[]
0,阿紫算不算,[]
0,阿统,[]
0,阿翁,[]
0,阿莫斯走了,[]
0,阿迪专柜699,[]
0,阿里员工？,[]
0,阿飞呢？,[]
